# Urban Hata Model Propagation Results
# Current Date and Time (UTC - YYYY-MM-DD HH:MM:SS formatted): 2025-06-01 14:33:38
Parameters:
- Frequency: 970.00 MHz
- Base station height: 50.00 m
- Mobile station height: 1.50 m
- Transmitter power: 43.00 dBm

Distance(m)	PathLoss(dB)	FieldStrength(dB)	E-field(V/m)
45.973816	79.035748	100.918683	1.111563e-01
46.051082	79.060377	100.894053	1.108416e-01
46.128349	79.084965	100.869465	1.105282e-01
46.205616	79.109512	100.844918	1.102163e-01
46.282883	79.134018	100.820412	1.099058e-01
46.360150	79.158484	100.795947	1.095967e-01
46.437417	79.182908	100.771522	1.092889e-01
46.514684	79.207292	100.747138	1.089825e-01
46.591951	79.231635	100.722795	1.086775e-01
46.669218	79.255938	100.698492	1.083739e-01
46.746485	79.280201	100.674229	1.080716e-01
46.823752	79.304424	100.650006	1.077706e-01
46.901019	79.328607	100.625824	1.074710e-01
46.978285	79.352750	100.601681	1.071727e-01
47.055552	79.376853	100.577577	1.068757e-01
47.132819	79.400917	100.553513	1.065800e-01
47.210086	79.424941	100.529489	1.062856e-01
47.287353	79.448926	100.505504	1.059925e-01
47.364620	79.472872	100.481558	1.057007e-01
47.441887	79.496779	100.457651	1.054102e-01
47.519154	79.520647	100.433783	1.051209e-01
47.596421	79.544477	100.409954	1.048329e-01
47.673688	79.568267	100.386163	1.045462e-01
47.750955	79.592019	100.362411	1.042607e-01
47.828222	79.615733	100.338698	1.039764e-01
47.905488	79.639408	100.315022	1.036934e-01
47.982755	79.663045	100.291385	1.034116e-01
48.060022	79.686645	100.267786	1.031310e-01
48.137289	79.710206	100.244225	1.028516e-01
48.214556	79.733729	100.220701	1.025735e-01
48.291823	79.757215	100.197215	1.022965e-01
48.369090	79.780663	100.173767	1.020207e-01
48.446357	79.804074	100.150356	1.017461e-01
48.523624	79.827448	100.126983	1.014727e-01
48.600891	79.850784	100.103646	1.012004e-01
48.678158	79.874083	100.080347	1.009293e-01
48.755425	79.897346	100.057085	1.006594e-01
48.832692	79.920571	100.033859	1.003906e-01
48.909958	79.943760	100.010671	1.001229e-01
48.987225	79.966912	99.987518	9.985640e-02
49.064492	79.990028	99.964403	9.959101e-02
49.141759	80.013107	99.941324	9.932674e-02
49.219026	80.036150	99.918281	9.906358e-02
49.296293	80.059157	99.895274	9.880153e-02
49.373560	80.082128	99.872303	9.854059e-02
49.450827	80.105063	99.849368	9.828073e-02
49.528094	80.127962	99.826469	9.802197e-02
49.605361	80.150825	99.803605	9.776429e-02
49.682628	80.173653	99.780777	9.750769e-02
49.759895	80.196445	99.757985	9.725216e-02
49.837161	80.219202	99.735228	9.699769e-02
49.914428	80.241924	99.712506	9.674428e-02
49.991695	80.264611	99.689820	9.649193e-02
50.068962	80.287262	99.667168	9.624062e-02
50.146229	80.309879	99.644552	9.599035e-02
50.223496	80.332461	99.621970	9.574112e-02
50.300763	80.355008	99.599423	9.549291e-02
50.378030	80.377520	99.576910	9.524573e-02
50.455297	80.399998	99.554432	9.499956e-02
50.532564	80.422442	99.531989	9.475441e-02
50.609831	80.444851	99.509579	9.451026e-02
50.687098	80.467226	99.487204	9.426711e-02
50.764364	80.489567	99.464863	9.402496e-02
50.841631	80.511874	99.442556	9.378380e-02
50.918898	80.534148	99.420283	9.354361e-02
50.996165	80.556387	99.398044	9.330441e-02
51.073432	80.578593	99.375838	9.306618e-02
51.150699	80.600765	99.353666	9.282892e-02
51.227966	80.622904	99.331527	9.259261e-02
51.305233	80.645009	99.309422	9.235727e-02
51.382500	80.667081	99.287350	9.212287e-02
51.459767	80.689120	99.265311	9.188942e-02
51.537034	80.711126	99.243305	9.165692e-02
51.614301	80.733098	99.221332	9.142534e-02
51.691567	80.755038	99.199392	9.119470e-02
51.768834	80.776946	99.177485	9.096498e-02
51.846101	80.798820	99.155610	9.073618e-02
51.923368	80.820662	99.133768	9.050830e-02
52.000635	80.842472	99.111959	9.028133e-02
52.077902	80.864249	99.090182	9.005526e-02
52.155169	80.885994	99.068437	8.983009e-02
52.232436	80.907706	99.046724	8.960582e-02
52.309703	80.929387	99.025044	8.938243e-02
52.386970	80.951035	99.003395	8.915994e-02
52.464237	80.972652	98.981778	8.893832e-02
52.541504	80.994237	98.960194	8.871758e-02
52.618770	81.015790	98.938641	8.849771e-02
52.696037	81.037311	98.917119	8.827870e-02
52.773304	81.058801	98.895629	8.806056e-02
52.850571	81.080260	98.874171	8.784328e-02
52.927838	81.101687	98.852743	8.762684e-02
53.005105	81.123083	98.831348	8.741126e-02
53.082372	81.144448	98.809983	8.719652e-02
53.159639	81.165781	98.788649	8.698261e-02
53.236906	81.187084	98.767346	8.676955e-02
53.314173	81.208356	98.746075	8.655731e-02
53.391440	81.229597	98.724834	8.634589e-02
53.468707	81.250807	98.703624	8.613530e-02
53.545973	81.271987	98.682444	8.592553e-02
53.623240	81.293136	98.661295	8.571656e-02
53.700507	81.314254	98.640176	8.550841e-02
53.777774	81.335343	98.619088	8.530105e-02
53.855041	81.356401	98.598030	8.509450e-02
53.932308	81.377428	98.577002	8.488874e-02
54.009575	81.398426	98.556004	8.468378e-02
54.086842	81.419394	98.535037	8.447960e-02
54.164109	81.440331	98.514099	8.427620e-02
54.241376	81.461239	98.493191	8.407358e-02
54.318643	81.482117	98.472313	8.387174e-02
54.395910	81.502966	98.451465	8.367067e-02
54.473176	81.523785	98.430646	8.347036e-02
54.550443	81.544574	98.409856	8.327082e-02
54.627710	81.565334	98.389096	8.307203e-02
54.704977	81.586065	98.368366	8.287400e-02
54.782244	81.606766	98.347665	8.267672e-02
54.859511	81.627438	98.326992	8.248018e-02
54.936778	81.648081	98.306349	8.228439e-02
55.014045	81.668695	98.285735	8.208934e-02
55.091312	81.689280	98.265150	8.189502e-02
55.168579	81.709836	98.244594	8.170144e-02
55.245846	81.730364	98.224066	8.150858e-02
55.323113	81.750863	98.203568	8.131645e-02
55.400379	81.771333	98.183098	8.112503e-02
55.477646	81.791775	98.162656	8.093433e-02
55.554913	81.812188	98.142243	8.074435e-02
55.632180	81.832573	98.121858	8.055507e-02
55.709447	81.852929	98.101501	8.036650e-02
55.786714	81.873257	98.081173	8.017863e-02
55.863981	81.893558	98.060873	7.999146e-02
55.941248	81.913830	98.040601	7.980499e-02
56.018515	81.934074	98.020357	7.961920e-02
56.095782	81.954290	98.000140	7.943411e-02
56.173049	81.974479	97.979952	7.924969e-02
56.250316	81.994639	97.959791	7.906596e-02
56.327582	82.014772	97.939658	7.888291e-02
56.404849	82.034878	97.919553	7.870053e-02
56.482116	82.054956	97.899475	7.851882e-02
56.559383	82.075006	97.879424	7.833777e-02
56.636650	82.095029	97.859401	7.815739e-02
56.713917	82.115025	97.839406	7.797768e-02
56.791184	82.134993	97.819437	7.779861e-02
56.868451	82.154935	97.799496	7.762021e-02
56.945718	82.174849	97.779581	7.744245e-02
57.022985	82.194736	97.759694	7.726534e-02
57.100252	82.214597	97.739834	7.708887e-02
57.177519	82.234430	97.720000	7.691305e-02
57.254785	82.254237	97.700194	7.673786e-02
57.332052	82.274017	97.680414	7.656331e-02
57.409319	82.293770	97.660660	7.638938e-02
57.486586	82.313497	97.640933	7.621609e-02
57.563853	82.333197	97.621233	7.604342e-02
57.641120	82.352871	97.601559	7.587138e-02
57.718387	82.372519	97.581912	7.569995e-02
57.795654	82.392140	97.562290	7.552914e-02
57.872921	82.411735	97.542695	7.535894e-02
57.950188	82.431304	97.523126	7.518935e-02
58.027455	82.450847	97.503584	7.502037e-02
58.104722	82.470364	97.484067	7.485199e-02
58.181988	82.489855	97.464576	7.468421e-02
58.259255	82.509320	97.445111	7.451703e-02
58.336522	82.528759	97.425672	7.435045e-02
58.413789	82.548172	97.406258	7.418445e-02
58.491056	82.567560	97.386870	7.401905e-02
58.568323	82.586922	97.367508	7.385424e-02
58.645590	82.606259	97.348171	7.369000e-02
58.722857	82.625570	97.328860	7.352635e-02
58.800124	82.644856	97.309574	7.336328e-02
58.877391	82.664117	97.290314	7.320078e-02
58.954658	82.683352	97.271079	7.303885e-02
59.031925	82.702562	97.251869	7.287749e-02
59.109191	82.721747	97.232684	7.271670e-02
59.186458	82.740907	97.213524	7.255648e-02
59.263725	82.760042	97.194389	7.239681e-02
59.340992	82.779152	97.175279	7.223771e-02
59.418259	82.798237	97.156194	7.207916e-02
59.495526	82.817297	97.137134	7.192116e-02
59.572793	82.836332	97.118098	7.176371e-02
59.650060	82.855343	97.099087	7.160681e-02
59.727327	82.874330	97.080101	7.145046e-02
59.804594	82.893291	97.061139	7.129465e-02
59.881861	82.912229	97.042202	7.113938e-02
59.959128	82.931141	97.023289	7.098465e-02
60.036394	82.950030	97.004401	7.083046e-02
60.113661	82.968894	96.985536	7.067679e-02
60.190928	82.987734	96.966697	7.052366e-02
60.268195	83.006550	96.947881	7.037105e-02
60.345462	83.025341	96.929089	7.021897e-02
60.422729	83.044109	96.910322	7.006741e-02
60.499996	83.062853	96.891578	6.991637e-02
60.577263	83.081572	96.872858	6.976585e-02
60.654530	83.100268	96.854162	6.961585e-02
60.731797	83.118940	96.835490	6.946636e-02
60.809064	83.137588	96.816842	6.931737e-02
60.886331	83.156213	96.798217	6.916890e-02
60.963597	83.174814	96.779616	6.902093e-02
61.040864	83.193391	96.761039	6.887347e-02
61.118131	83.211945	96.742485	6.872650e-02
61.195398	83.230476	96.723955	6.858004e-02
61.272665	83.248983	96.705447	6.843407e-02
61.349932	83.267467	96.686964	6.828860e-02
61.427199	83.285927	96.668503	6.814361e-02
61.504466	83.304365	96.650066	6.799912e-02
61.581733	83.322779	96.631652	6.785511e-02
61.659000	83.341170	96.613261	6.771159e-02
61.736267	83.359538	96.594893	6.756855e-02
61.813534	83.377883	96.576547	6.742600e-02
61.890800	83.396205	96.558225	6.728392e-02
61.968067	83.414504	96.539926	6.714231e-02
62.045334	83.432781	96.521650	6.700118e-02
62.122601	83.451035	96.503396	6.686053e-02
62.199868	83.469266	96.485165	6.672034e-02
62.277135	83.487474	96.466956	6.658062e-02
62.354402	83.505660	96.448770	6.644136e-02
62.431669	83.523823	96.430607	6.630257e-02
62.508936	83.541964	96.412466	6.616424e-02
62.586203	83.560083	96.394348	6.602637e-02
62.663470	83.578179	96.376252	6.588895e-02
62.740737	83.596253	96.358178	6.575199e-02
62.818003	83.614304	96.340126	6.561548e-02
62.895270	83.632333	96.322097	6.547942e-02
62.972537	83.650341	96.304090	6.534382e-02
63.049804	83.668326	96.286105	6.520865e-02
63.127071	83.686289	96.268142	6.507394e-02
63.204338	83.704230	96.250200	6.493966e-02
63.281605	83.722149	96.232281	6.480583e-02
63.358872	83.740047	96.214384	6.467243e-02
63.436139	83.757922	96.196508	6.453947e-02
63.513406	83.775776	96.178654	6.440695e-02
63.590673	83.793608	96.160822	6.427486e-02
63.667940	83.811418	96.143012	6.414320e-02
63.745206	83.829207	96.125223	6.401196e-02
63.822473	83.846975	96.107456	6.388116e-02
63.899740	83.864720	96.089710	6.375078e-02
63.977007	83.882445	96.071986	6.362082e-02
64.054274	83.900148	96.054283	6.349129e-02
64.131541	83.917829	96.036601	6.336217e-02
64.208808	83.935490	96.018941	6.323347e-02
64.286075	83.953129	96.001302	6.310519e-02
64.363342	83.970746	95.983684	6.297732e-02
64.440609	83.988343	95.966087	6.284987e-02
64.517876	84.005919	95.948512	6.272282e-02
64.595143	84.023474	95.930957	6.259618e-02
64.672409	84.041007	95.913423	6.246995e-02
64.749676	84.058520	95.895911	6.234412e-02
64.826943	84.076012	95.878419	6.221870e-02
64.904210	84.093483	95.860948	6.209368e-02
64.981477	84.110933	95.843498	6.196906e-02
65.058744	84.128362	95.826068	6.184483e-02
65.136011	84.145771	95.808659	6.172100e-02
65.213278	84.163159	95.791271	6.159757e-02
65.290545	84.180527	95.773904	6.147453e-02
65.367812	84.197874	95.756557	6.135187e-02
65.445079	84.215200	95.739230	6.122961e-02
65.522346	84.232506	95.721924	6.110774e-02
65.599612	84.249792	95.704639	6.098625e-02
65.676879	84.267057	95.687373	6.086514e-02
65.754146	84.284302	95.670128	6.074442e-02
65.831413	84.301527	95.652903	6.062408e-02
65.908680	84.318732	95.635699	6.050412e-02
65.985947	84.335916	95.618514	6.038453e-02
66.063214	84.353080	95.601350	6.026533e-02
66.140481	84.370224	95.584206	6.014649e-02
66.217748	84.387349	95.567082	6.002803e-02
66.295015	84.404453	95.549978	5.990994e-02
66.372282	84.421537	95.532893	5.979222e-02
66.449549	84.438602	95.515829	5.967486e-02
66.526815	84.455646	95.498784	5.955788e-02
66.604082	84.472671	95.481759	5.944125e-02
66.681349	84.489676	95.464754	5.932500e-02
66.758616	84.506662	95.447769	5.920910e-02
66.835883	84.523627	95.430803	5.909356e-02
66.913150	84.540573	95.413857	5.897838e-02
66.990417	84.557500	95.396930	5.886356e-02
67.067684	84.574407	95.380023	5.874909e-02
67.144951	84.591295	95.363136	5.863498e-02
67.222218	84.608163	95.346268	5.852122e-02
67.299485	84.625012	95.329419	5.840781e-02
67.376752	84.641841	95.312589	5.829475e-02
67.454018	84.658651	95.295779	5.818204e-02
67.531285	84.675442	95.278988	5.806968e-02
67.608552	84.692214	95.262216	5.795766e-02
67.685819	84.708967	95.245464	5.784598e-02
67.763086	84.725700	95.228730	5.773465e-02
67.840353	84.742415	95.212016	5.762365e-02
67.917620	84.759110	95.195321	5.751300e-02
67.994887	84.775786	95.178644	5.740269e-02
68.072154	84.792444	95.161987	5.729271e-02
68.149421	84.809082	95.145348	5.718306e-02
68.226688	84.825702	95.128728	5.707375e-02
68.303955	84.842303	95.112128	5.696477e-02
68.381221	84.858885	95.095545	5.685613e-02
68.458488	84.875448	95.078982	5.674781e-02
68.535755	84.891993	95.062437	5.663982e-02
68.613022	84.908519	95.045911	5.653216e-02
68.690289	84.925027	95.029404	5.642482e-02
68.767556	84.941516	95.012915	5.631781e-02
68.844823	84.957986	94.996445	5.621112e-02
68.922090	84.974438	94.979993	5.610475e-02
68.999357	84.990871	94.963559	5.599870e-02
69.076624	85.007286	94.947144	5.589297e-02
69.153891	85.023683	94.930747	5.578756e-02
69.231158	85.040062	94.914369	5.568246e-02
69.308424	85.056422	94.898009	5.557768e-02
69.385691	85.072764	94.881667	5.547322e-02
69.462958	85.089087	94.865343	5.536906e-02
69.540225	85.105393	94.849037	5.526522e-02
69.617492	85.121681	94.832750	5.516168e-02
69.694759	85.137950	94.816481	5.505846e-02
69.772026	85.154201	94.800229	5.495554e-02
69.849293	85.170435	94.783996	5.485292e-02
69.926560	85.186650	94.767780	5.475062e-02
70.003827	85.202848	94.751583	5.464861e-02
70.081094	85.219027	94.735403	5.454691e-02
70.158361	85.235189	94.719241	5.444551e-02
70.235627	85.251333	94.703097	5.434441e-02
70.312894	85.267460	94.686971	5.424360e-02
70.390161	85.283568	94.670862	5.414310e-02
70.467428	85.299659	94.654771	5.404289e-02
70.544695	85.315733	94.638698	5.394298e-02
70.621962	85.331788	94.622642	5.384335e-02
70.699229	85.347826	94.606604	5.374403e-02
70.776496	85.363847	94.590583	5.364499e-02
70.853763	85.379850	94.574580	5.354624e-02
70.931030	85.395836	94.558595	5.344779e-02
71.008297	85.411804	94.542626	5.334962e-02
71.085564	85.427755	94.526675	5.325174e-02
71.162830	85.443689	94.510742	5.315414e-02
71.240097	85.459605	94.494825	5.305683e-02
71.317364	85.475504	94.478926	5.295980e-02
71.394631	85.491386	94.463045	5.286305e-02
71.471898	85.507251	94.447180	5.276659e-02
71.549165	85.523098	94.431332	5.267040e-02
71.626432	85.538929	94.415502	5.257449e-02
71.703699	85.554742	94.399689	5.247886e-02
71.780966	85.570538	94.383892	5.238351e-02
71.858233	85.586318	94.368113	5.228844e-02
71.935500	85.602080	94.352351	5.219363e-02
72.012767	85.617825	94.336605	5.209910e-02
72.090033	85.633554	94.320877	5.200485e-02
72.167300	85.649266	94.305165	5.191086e-02
72.244567	85.664961	94.289470	5.181715e-02
72.321834	85.680639	94.273792	5.172370e-02
72.399101	85.696300	94.258130	5.163052e-02
72.476368	85.711945	94.242486	5.153761e-02
72.553635	85.727573	94.226858	5.144497e-02
72.630902	85.743184	94.211246	5.135259e-02
72.708169	85.758779	94.195652	5.126047e-02
72.785436	85.774357	94.180073	5.116862e-02
72.862703	85.789919	94.164512	5.107702e-02
72.939970	85.805464	94.148967	5.098569e-02
73.017237	85.820993	94.133438	5.089462e-02
73.094503	85.836505	94.117925	5.080381e-02
73.171770	85.852001	94.102430	5.071325e-02
73.249037	85.867480	94.086950	5.062296e-02
73.326304	85.882944	94.071487	5.053291e-02
73.403571	85.898391	94.056040	5.044313e-02
73.480838	85.913821	94.040609	5.035359e-02
73.558105	85.929236	94.025195	5.026431e-02
73.635372	85.944634	94.009796	5.017528e-02
73.712639	85.960016	93.994414	5.008650e-02
73.789906	85.975382	93.979048	4.999797e-02
73.867173	85.990732	93.963698	4.990969e-02
73.944440	86.006066	93.948364	4.982166e-02
74.021706	86.021384	93.933046	4.973388e-02
74.098973	86.036686	93.917744	4.964634e-02
74.176240	86.051972	93.902458	4.955904e-02
74.253507	86.067242	93.887188	4.947199e-02
74.330774	86.082496	93.871934	4.938519e-02
74.408041	86.097735	93.856696	4.929862e-02
74.485308	86.112957	93.841473	4.921230e-02
74.562575	86.128164	93.826267	4.912622e-02
74.639842	86.143355	93.811076	4.904038e-02
74.717109	86.158530	93.795900	4.895477e-02
74.794376	86.173690	93.780741	4.886940e-02
74.871643	86.188833	93.765597	4.878427e-02
74.948909	86.203962	93.750469	4.869938e-02
75.026176	86.219074	93.735356	4.861472e-02
75.103443	86.234172	93.720259	4.853030e-02
75.180710	86.249253	93.705177	4.844610e-02
75.257977	86.264319	93.690111	4.836214e-02
75.335244	86.279370	93.675060	4.827842e-02
75.412511	86.294405	93.660025	4.819492e-02
75.489778	86.309425	93.645005	4.811165e-02
75.567045	86.324430	93.630001	4.802861e-02
75.644312	86.339419	93.615012	4.794580e-02
75.721579	86.354393	93.600038	4.786322e-02
75.798846	86.369351	93.585079	4.778086e-02
75.876112	86.384295	93.570136	4.769873e-02
75.953379	86.399223	93.555208	4.761682e-02
76.030646	86.414136	93.540295	4.753514e-02
76.107913	86.429033	93.525397	4.745367e-02
76.185180	86.443916	93.510514	4.737244e-02
76.262447	86.458784	93.495647	4.729142e-02
76.339714	86.473636	93.480794	4.721062e-02
76.416981	86.488474	93.465957	4.713004e-02
76.494248	86.503296	93.451134	4.704968e-02
76.571515	86.518104	93.436327	4.696954e-02
76.648782	86.532896	93.421534	4.688962e-02
76.726049	86.547674	93.406756	4.680991e-02
76.803315	86.562437	93.391993	4.673042e-02
76.880582	86.577185	93.377245	4.665114e-02
76.957849	86.591918	93.362512	4.657208e-02
77.035116	86.606637	93.347794	4.649323e-02
77.112383	86.621340	93.333090	4.641459e-02
77.189650	86.636029	93.318401	4.633616e-02
77.266917	86.650703	93.303727	4.625795e-02
77.344184	86.665363	93.289068	4.617994e-02
77.421451	86.680008	93.274423	4.610214e-02
77.498718	86.694638	93.259792	4.602456e-02
77.575985	86.709254	93.245177	4.594718e-02
77.653252	86.723855	93.230575	4.587000e-02
77.730518	86.738442	93.215989	4.579304e-02
77.807785	86.753014	93.201417	4.571627e-02
77.885052	86.767572	93.186859	4.563972e-02
77.962319	86.782115	93.172316	4.556336e-02
78.039586	86.796644	93.157787	4.548721e-02
78.116853	86.811158	93.143272	4.541127e-02
78.194120	86.825658	93.128772	4.533552e-02
78.271387	86.840144	93.114286	4.525998e-02
78.348654	86.854616	93.099815	4.518463e-02
78.425921	86.869073	93.085358	4.510949e-02
78.503188	86.883516	93.070915	4.503454e-02
78.580455	86.897945	93.056486	4.495979e-02
78.657721	86.912359	93.042071	4.488524e-02
78.734988	86.926760	93.027671	4.481089e-02
78.812255	86.941146	93.013284	4.473673e-02
78.889522	86.955518	92.998912	4.466276e-02
78.966789	86.969877	92.984554	4.458900e-02
79.044056	86.984221	92.970210	4.451542e-02
79.121323	86.998551	92.955880	4.444204e-02
79.198590	87.012867	92.941563	4.436885e-02
79.275857	87.027169	92.927261	4.429585e-02
79.353124	87.041457	92.912973	4.422305e-02
79.430391	87.055732	92.898699	4.415043e-02
79.507658	87.069992	92.884438	4.407800e-02
79.584924	87.084239	92.870192	4.400577e-02
79.662191	87.098472	92.855959	4.393372e-02
79.739458	87.112691	92.841740	4.386185e-02
79.816725	87.126896	92.827535	4.379018e-02
79.893992	87.141087	92.813343	4.371869e-02
